path,cluster,center,fraction,mean length scale,max length scale,iOrg,cot,sds_mean,trs_mean,cot_mean,ctp_mean
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130526t1120_germany_1.npy,6,0,1.0,128.0,128.0,0.0,0.7798113999771031,170.53352,731.0099,54.516205,564.37177
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130622t0745_germany_3.npy,4,0,0.109619140625,5.5646668580768885,37.68288736283355,0.6662296867017071,0.0935321313303969,611.2682,179.63379,1.3556926,804.2671
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130522t1515_germany_1.npy,6,0,0.93377685546875,43.7307100331106,123.46659467240522,0.7573460628079748,0.6168413596692628,184.99594,430.1537,30.63535,755.3897
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130706t0950_germany_3.npy,2,0,0.35528564453125,6.4481448051801245,40.80441152620633,0.5039436045972135,0.2534053854931093,714.62805,294.09055,3.839044,622.59845
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130717t1125_germany_3.npy,1,0,0.01123046875,3.625307868699863,11.874342087037917,0.9512217954730252,0.0939331283639169,822.1699,220.71796,0.78833306,334.65057
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130506t1645_germany_1.npy,6,0,0.71905517578125,20.51219149676601,107.17742299570372,0.745044190248962,0.5066850138902882,89.06329,197.65561,35.063507,607.23376
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130505t1435_germany_1.npy,1,0,0.07171630859375,3.593339381701638,21.118712081942878,0.5873499165327538,0.0980570035981797,560.44653,182.8627,1.365296,733.9322
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130627t0825_germany_1.npy,5,0,0.92083740234375,29.7904445793495,122.3315167894194,0.8318622823780472,0.5000186441185401,357.3658,469.16403,15.548422,574.0259
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130731t0745_germany_3.npy,2,0,0.50799560546875,8.620469824783333,82.50454532933323,0.6259630752047955,0.3551516118025071,360.82623,304.0534,10.855698,627.968
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130409t1240_germany_0.npy,6,0,0.99371337890625,90.2247194509354,127.58918449461146,0.2769687256281113,0.5566400029120163,230.63234,589.80237,17.731142,377.94153
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130725t0635_germany_0.npy,7,0,0.5140380859375,13.530962882283696,84.23182296495784,0.6202040803328446,0.2810571873227122,260.0288,228.20914,4.872108,706.03894
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130619t1405_germany_0.npy,4,0,0.0869140625,5.390846361175202,24.43358344574123,0.5861134625162063,0.183346899251236,636.2859,270.10126,1.7282122,241.46922
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130604t1430_germany_3.npy,1,0,0.05645751953125,3.4436861586059724,18.466185312619388,0.7231961275485794,0.0655016622002184,685.4907,174.46007,0.8204516,915.5295
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130512t0600_germany_0.npy,6,0,0.74041748046875,22.482400524261934,103.15037566582102,0.6286754464144466,0.4613810084368792,125.24951,257.2619,21.662739,609.623
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130519t1020_germany_1.npy,1,0,0.088623046875,6.73609679265374,27.694764848252458,0.7293457458560487,0.0656545641731432,844.71466,208.25291,0.8851874,768.86755
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130513t1420_germany_1.npy,6,0,0.9976806640625,127.85147633093644,127.85147633093644,0.0,0.6931202566116155,171.52693,523.7939,39.40972,717.5853
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130612t0950_germany_0.npy,2,0,0.41082763671875,13.487732163670769,71.14773362518304,0.6348671801834798,0.2735100344932811,623.9413,378.00885,4.143627,257.87387
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130519t0805_germany_0.npy,4,0,0.17181396484375,13.264143394882309,44.94441010848846,0.7446966051733919,0.1100110913768627,616.79944,201.54391,2.1120024,577.6389
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130504t0905_germany_1.npy,2,0,0.544921875,15.971403015568615,92.62289133902053,0.6645085230096083,0.3206940827041801,470.30084,392.6624,8.882573,463.31937
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130626t1230_germany_2.npy,5,0,0.88153076171875,33.331666624997915,119.64113005150028,0.7561180156062663,0.4507718083669513,516.24634,503.16058,10.920521,465.3117
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130525t1135_germany_1.npy,5,0,0.94927978515625,55.77275320440977,124.6956294342348,0.8083700134525249,0.4890835824964086,423.77313,563.5548,14.57328,452.6299
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130713t0755_germany_0.npy,1,0,0.00164794921875,2.1213203435596424,3.0,0.8756383718611516,0.0079828188032945,640.1598,159.61897,0.06643616,908.98334
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130517t1545_germany_1.npy,5,0,0.75628662109375,22.262973745661203,109.754270987511,0.7251892448203658,0.3938549206656694,201.85634,338.4956,9.016161,268.15356
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130719t1725_germany_1.npy,1,0,0.0616455078125,3.6944077534360833,11.789826122551595,0.6091772756305638,0.0945772497922578,157.64958,109.603966,1.2241888,344.81512
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130429t1200_germany_0.npy,6,0,0.9814453125,51.76871642217914,126.71227249165726,0.7957992367258463,0.5335858113433127,314.50848,605.08997,15.264082,349.19867
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130611t1220_germany_2.npy,2,0,0.50653076171875,9.249686536901011,81.67006795638167,0.6478678040727924,0.3113915144625724,680.98486,359.02216,8.499261,827.09283
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130617t1345_germany_2.npy,1,0,0.0235595703125,3.473110997362451,13.564659966250536,0.7799274550196588,0.0392872762695815,747.5626,177.86024,0.37969851,350.2868
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130428t1700_germany_3.npy,5,0,0.81732177734375,26.54787135881539,115.33429672044652,0.6312636152782222,0.4596307533294934,71.20312,169.0009,17.288189,726.93555
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130429t1610_germany_2.npy,5,0,0.62353515625,11.995304245564675,93.96275858019496,0.6326191820124177,0.3856095560603396,148.75418,248.41681,12.483038,388.0852
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130616t1030_germany_1.npy,4,0,0.0606689453125,2.992483075132582,12.489995996796797,0.6258641382759456,0.1332202705096307,859.9049,219.74814,1.2641954,373.78336
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130627t1335_germany_0.npy,6,0,0.9161376953125,54.7905101272109,122.3396910246221,0.3299547542372895,0.5526476270521284,361.86737,513.7555,23.136335,645.26575
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130411t0955_germany_0.npy,6,0,0.91729736328125,30.648205493960003,121.16104984688768,0.7906909982798179,0.6611576003936763,232.2724,521.9763,46.505627,709.2326
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130420t0635_germany_2.npy,7,0,0.401123046875,27.02262426601499,80.82697569499925,0.7018269894987004,0.2107723421767364,252.36179,203.87473,3.466381,415.64417
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130601t0715_germany_3.npy,6,0,0.99957275390625,127.97265332874832,127.97265332874832,0.0,0.744966437306234,108.74884,485.7977,50.275703,865.2417
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130522t1440_germany_1.npy,6,0,0.99749755859375,127.83974342902914,127.83974342902914,0.0,0.6943960689694504,168.76802,527.20996,37.86596,705.042
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130729t0640_germany_2.npy,1,0,0.0372314453125,4.435923731855487,10.816653826391969,0.6698837184747508,0.1420685890420561,308.0017,176.32019,1.2529535,308.2324
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130420t1125_germany_2.npy,6,0,0.87939453125,69.30127463955239,120.02499739637572,0.683672127767133,0.4892656824449199,337.17786,571.4702,13.055997,331.6849
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130628t1450_germany_0.npy,6,0,0.76251220703125,22.815382238013605,94.4828026679988,0.6198832431607184,0.4535072972212774,363.2741,393.99713,15.908445,636.94196
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130504t1615_germany_3.npy,1,0,0.08660888671875,3.128291370149482,11.575836902790224,0.5170485232330674,0.1038936525363502,284.35565,151.16872,1.804002,853.5205
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130624t1330_germany_0.npy,6,0,0.83642578125,23.41281700265904,116.68761716651858,0.7918802264120699,0.5028134240005776,417.25827,482.1479,21.166157,617.5383
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130705t1440_germany_0.npy,2,0,0.45556640625,9.5993826962023,55.641710972974224,0.5177635382195614,0.316777837828549,459.46027,310.96097,6.888917,548.1114
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130622t1740_germany_0.npy,1,0,0.1004638671875,3.734856428615815,29.068883707497267,0.5519143548175675,0.0894508144585815,180.11835,101.855774,2.552041,838.1409
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130711t1445_germany_0.npy,5,0,0.7236328125,13.6106575888162,100.75217119248596,0.6155829678732135,0.4168353483110963,381.80075,366.94617,10.42899,791.4691
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130524t0850_germany_1.npy,6,0,0.90020751953125,25.892259285529544,120.60265337047936,0.7008013756527003,0.5086855755025385,369.59357,514.9934,16.360577,519.9953
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130622t1310_germany_0.npy,5,0,0.80462646484375,24.47911911665272,114.50764166639708,0.6891288430882677,0.4489891324884792,503.38974,432.35077,13.615908,758.29156
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130506t1735_germany_1.npy,4,0,0.22308349609375,5.764310255986637,36.08323710533743,0.5403088865271276,0.1818288229761846,80.25621,93.52644,6.594656,599.3376
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130727t1710_germany_3.npy,7,0,0.2430419921875,10.98483803552272,57.4543296888929,0.6413667680316995,0.1954627482648715,151.74023,148.86546,7.8837633,234.35587
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130727t1420_germany_0.npy,1,0,0.05780029296875,9.27851869055126,25.11971337416094,0.7090539685591482,0.0579001881353888,628.9873,178.96654,0.76828307,299.00812
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130410t1035_germany_0.npy,6,0,0.953369140625,51.022870688871805,124.83989746871792,0.4822760294440205,0.6030996806033505,297.3576,556.29877,30.795036,599.47205
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130406t1600_germany_3.npy,6,0,0.9541015625,62.51399843235114,124.89595669996687,0.5118857954261323,0.66883560383616,60.459896,256.37646,40.272896,671.199
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130616t1300_germany_0.npy,1,0,0.001708984375,1.5954480704349312,2.6457513110645907,0.618098883983403,0.026627188244263,868.9242,165.37181,0.21082458,488.85147
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130618t1635_germany_2.npy,7,0,0.18707275390625,9.101529423005664,33.91164991562634,0.6826175667548852,0.1665116698626607,260.33075,178.16422,5.139286,243.3796
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130524t1615_germany_0.npy,2,0,0.50689697265625,12.070698173095243,75.05331438384317,0.5790569125429348,0.3500778582895493,230.34384,265.66858,10.214968,562.95325
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130714t0805_germany_3.npy,1,0,0.05828857421875,17.841898254763514,30.83828789021855,0.6701161435860918,0.067959059749756,589.2733,180.69742,0.8862275,360.60745
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130506t1400_germany_1.npy,7,0,0.4202880859375,7.222649560006817,64.55230437405004,0.4931892171982122,0.293119419579086,465.1551,293.7661,8.69169,759.98883
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130727t0745_germany_2.npy,1,0,0.00396728515625,3.605551275463989,7.0,0.8730909896017712,0.0129825843513433,536.8822,140.82364,0.11202453,353.78278
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130617t0840_germany_0.npy,1,0,6.103515625e-05,1.0,1.0,0.0,0.0081691302934957,749.44885,155.04872,0.05625305,243.25299
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130410t1330_germany_2.npy,6,0,0.7305908203125,24.46425964545013,108.94494022211404,0.4785915990823269,0.4721710352029739,324.6223,422.5041,24.902338,610.9521
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130607t1115_germany_0.npy,2,0,0.50531005859375,8.105945299985018,68.41052550594829,0.5745352312792832,0.3095587946739013,691.1404,359.15082,7.531292,774.43134
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130513t0630_germany_1.npy,6,0,0.99755859375,127.8436545159751,127.8436545159751,0.0,0.656855057318558,103.17616,355.98407,28.835218,639.6292
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130729t0825_germany_2.npy,2,0,0.63702392578125,19.661016137411504,99.60923651951158,0.7289117527099062,0.3619254018919687,370.26648,388.18466,7.7571483,346.2486
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130720t0625_germany_1.npy,3,0,0.50811767578125,19.910514092523364,89.59352655186646,0.8512674916708822,0.2890135103330901,278.08057,226.36,7.191077,788.798
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130715t0640_germany_1.npy,1,0,0.01983642578125,4.5069390943299865,12.529964086141668,0.7045392353156387,0.0756951376018413,405.72314,160.59543,0.6376648,367.99533
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130626t1525_germany_1.npy,6,0,0.8753662109375,26.1333576287545,117.64352935882194,0.7760971885782937,0.5370925754323219,251.7308,423.42303,22.404789,638.5112
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130413t0815_germany_3.npy,6,0,0.67510986328125,19.52981805095604,97.7496803063826,0.5555022231543588,0.4610579427809559,313.7492,381.85855,23.66827,754.8891
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130408t0630_germany_1.npy,4,0,0.06439208984375,9.376388786023467,29.765752132274432,0.6789635764900941,0.1561180588455667,218.79898,169.73207,1.4720929,340.23596
