path,cluster,center,fraction,mean length scale,max length scale,iOrg,cot
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130430t1515_germany_1.npy,1,1,0.9940185546875,127.61661333854617,127.61661333854617,0.0,0.6229509000235038
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130510t1715_germany_2.npy,10,0,0.9136962890625,36.89050136429554,122.21702009131134,0.7649777562044104,0.5385119762131949
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130528t1255_germany_0.npy,7,0,0.40887451171875,7.440674456232873,74.11477585475112,0.613721056753975,0.29080453315868904
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130403t0605_germany_1.npy,2,0,0.9010009765625,31.370899466437574,121.40016474453401,0.7647417472948371,0.4018692119660222
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130620t1730_germany_2.npy,12,0,0.4517822265625,17.93951189292846,71.25307010929424,0.6608693799308801,0.308464566946717
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130507t1225_germany_3.npy,10,0,0.93548583984375,34.336569426778794,123.61229712289955,0.7276764567058378,0.4994529346165081
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130507t0635_germany_0.npy,1,0,0.87762451171875,32.04795513868909,118.69709347747316,0.6881123315262527,0.5913468332689624
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130504t1155_germany_2.npy,10,0,0.8953857421875,27.78678216630876,119.7998330549755,0.8069456099909019,0.5293332858690502
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130611t1110_germany_0.npy,10,0,0.75823974609375,16.257894972479377,109.7679370308106,0.7706495989856721,0.45016550601518834
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cot/random_10k_cot/20130412t0735_germany_3.npy,6,6,0.7501220703125,9.612804743548784,104.43179592442141,0.7785024427889566,0.6173112623754142
