path,cluster,center,fraction,mean length scale,max length scale,iOrg
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130416t0725_germany_2.npy,4,0,0.98455810546875,127.00787377166819,127.00787377166819,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130409t0925_germany_3.npy,4,0,0.991943359375,127.4833322438663,127.4833322438663,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130626t1200_germany_0.npy,7,0,1.0,128.0,128.0,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130717t1335_germany_0.npy,6,0,0.7672119140625,22.423202269078338,109.76338187209795,0.7041437047878988
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130505t1145_germany_2.npy,5,0,0.663818359375,22.757520996469758,101.4889156509222,0.5704892372487708
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130426t1155_germany_2.npy,7,0,1.0,128.0,128.0,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130527t0725_germany_0.npy,6,0,0.8656005859375,68.75560583205804,119.01260437449471,0.7544427619951795
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130719t1115_germany_1.npy,1,0,0.242919921875,9.012463026050003,34.46737587922817,0.5051104993686714
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130503t1605_germany_1.npy,3,0,0.96392822265625,88.86225295365857,125.63439019631528,0.1318409757645081
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130716t1735_germany_3.npy,6,0,0.86431884765625,53.218417864494995,118.12705024675762,0.558417739919463
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130614t1235_germany_0.npy,7,0,1.0,128.0,128.0,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130403t0715_germany_1.npy,7,0,0.9952392578125,127.6949489995591,127.6949489995591,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130504t0750_germany_1.npy,4,0,0.98626708984375,127.11805536586846,127.11805536586846,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130425t1650_germany_2.npy,1,0,0.36236572265625,14.561446160519713,58.40376700179535,0.558119080012084
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130618t0850_germany_0.npy,1,0,0.1219482421875,12.90348790056394,27.16615541441225,0.3818679632979113
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130724t1715_germany_0.npy,7,0,0.9959716796875,127.74192733789482,127.74192733789482,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130522t1520_germany_1.npy,7,0,0.9989013671875,127.92966817747946,127.92966817747946,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130704t1455_germany_0.npy,3,0,0.959716796875,125.39537471533788,125.39537471533788,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130708t0930_germany_1.npy,1,0,0.224365234375,12.376052143824648,44.88875137492688,0.5434002059519653
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130508t1000_germany_3.npy,6,0,0.7132568359375,20.80420185478921,103.04853225543778,0.6220298807358963
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130716t0735_germany_0.npy,1,0,0.0633544921875,8.318653737234168,17.233687939614086,0.6060004610749431
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130422t1220_germany_3.npy,1,0,0.1175537109375,10.643970952941332,38.06573262134856,0.6350817491111227
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130613t0810_germany_2.npy,7,0,1.0,128.0,128.0,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130519t1305_germany_2.npy,6,0,0.74591064453125,26.811981518365563,101.99509792141973,0.5465489409644613
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130418t1020_germany_0.npy,1,0,0.43560791015625,18.01136005161995,54.909015653169384,0.4056206073060405
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130606t1020_germany_3.npy,1,0,0.14154052734375,8.649072297819185,39.03844259188627,0.48177823049686025
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130514t0915_germany_1.npy,7,0,0.99774169921875,127.85538705897378,127.85538705897378,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130524t1205_germany_1.npy,7,0,1.0,128.0,128.0,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130511t1000_germany_0.npy,7,0,1.0,128.0,128.0,0.0
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130722t0640_germany_3.npy,1,0,0.0076904296875,6.48074069840786,9.0,0.5426924876819778
/Users/sz/Documents/Uni/Master/Masterarbeit/Masterarbeit_Projekt/ImageClusteringMain/data/cmask/germany_cmask_128x128_npy/20130405t0720_germany_0.npy,7,0,1.0,128.0,128.0,0.0
